ID_Magsasaka,Bayan,Uri_ng_Lupa,Panahon,Taon,Petsa_ng_Pagtatanim,Petsa_ng_Pag_aani,Uri_ng_Palay,Sukat_ng_Bukid_Ektarya,Inaasahang_Ani_Sako,Aktwal_na_Ani_Sako,Kilos_kada_Sako,Kabuuang_Kilos,Presyo_kada_Kilo,Kabuuang_Kita,Tagal_ng_Paglago_Araw,Kabuuang_Ulan_mm,Temperatura_Celsius,Antas_ng_Tagumpay,Mga_Hamon,Mga_Rekomendasyon,Total_Inaasahang_Kilo,Aktwal_Nabentang_Kilo,Total_Inaasahang_Kita,Aktwal_Nabentang_Kita,Planting_Month,Planting_Day,Reaping_Month,Reaping_Day,Planting_Typhoon_Risk,Reaping_Typhoon_Risk,Typhoon_Risk,Uri_ng_Palay_Freq,Bayan_Freq,Uri_ng_Lupa_Freq,Reduction_Percentage
San029,San Jose,Buhanging Lupa,Tag-araw,2023,2023-01-24,2023-05-05,NSIC Rc354,4.21,353.64,279.63075744284123,60,4194.34,19.65,82418.82,101,60.86,30.1,6.4,Wala,Wala,14428.511999999999,4200.0,4725.337679999999,1375.5,1,24,5,5,0,0,0,930,794,1539,0.20927848251656705
San030,San Jose,Burak,Tag-araw,2023,2022-12-10,2023-03-24,NSIC Rc238,1.97,165.48,118.16896813231085,60,5019.68,19.65,98636.77,104,114.31,30.3,7.1,Wala,Wala,6751.583999999999,5040.0,2211.1437599999995,1650.6,12,10,3,24,0,0,0,947,794,1548,0.28590181210834636
San031,San Jose,Burak,Tag-araw,2023,2022-12-14,2023-04-11,NSIC Rc160,3.8,319.2,274.7330793344577,60,3444.28,19.65,67680.16,118,59.47,30.1,6.8,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,13023.36,3420.0,4265.1503999999995,1120.05,12,14,4,11,0,0,0,958,794,1548,0.1393073955687414
San032,San Jose,Buhanging Lupa,Tag-araw,2023,2022-12-20,2023-04-10,NSIC Rc238,2.03,170.51999999999998,106.82114620610365,60,4390.33,19.65,86269.99,111,96.1,33.9,7.7,Wala,Wala,6957.215999999999,4380.0,2278.4882399999997,1434.4499999999998,12,20,4,10,0,0,0,947,794,1539,0.37355649656284506
San033,San Jose,Buhanging Lupa,Tag-araw,2023,2022-12-06,2023-03-28,NSIC Rc238,0.98,82.32,62.62257025619352,60,3360.1,19.65,66026.05,112,175.33,30.5,8.1,Wala,Wala,3358.656,3360.0,1099.9598399999998,1100.3999999999999,12,6,3,28,0,0,0,947,794,1539,0.23927878697529736
San034,San Jose,Banlik,Tag-araw,2023,2023-01-06,2023-04-16,NSIC Rc160,1.34,112.56,87.95583625849206,60,4920.5,19.65,96687.79,100,207.52,30.0,8.2,Wala,Wala,5402.88,4920.0,1769.4432,1611.3,1,6,4,16,0,0,0,958,794,1501,0.21858709791673722
San035,San Jose,Malagkit na Lupa,Tag-araw,2023,2022-12-24,2023-04-17,NSIC Rc354,2.68,225.12,202.08100951727775,60,4778.04,19.65,93888.44,114,154.18,30.6,8.4,Wala,Wala,9184.896,4800.0,3008.05344,1572.0,12,24,4,17,0,0,0,930,794,1511,0.1023409314264493
San036,San Jose,Burak,Tag-araw,2023,2022-12-05,2023-03-16,NSIC Rc238,3.97,333.48,295.1855470981116,60,5000.75,19.65,98264.67,101,56.45,30.5,6.6,Wala,Wala,13605.984000000002,4980.0,4455.959760000001,1630.9499999999998,12,5,3,16,0,0,0,947,794,1548,0.11483283225947108
San037,San Jose,Buhanging Lupa,Tag-araw,2023,2022-12-19,2023-04-13,NSIC Rc160,3.05,256.2,180.47915049561473,60,4279.91,19.65,84100.21,115,97.38,33.2,7.3,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,10452.960000000001,4260.0,3423.3444,1395.1499999999999,12,19,4,13,0,0,0,958,794,1539,0.2955536670741032
San038,San Jose,Buhanging Lupa,Tag-araw,2023,2022-12-15,2023-03-26,NSIC Rc354,2.02,169.68,149.6476449659099,60,4342.98,19.65,85339.56,101,133.49,30.1,7.0,Wala,Wala,6922.9439999999995,4320.0,2267.2641599999997,1414.8,12,15,3,26,0,0,0,930,794,1539,0.1180596124121294
San039,San Jose,Mabuhanging Burak,Tag-araw,2023,2022-12-08,2023-03-27,NSIC Rc160,3.38,283.92,261.1098181917736,60,4012.45,19.65,78844.6,109,50.52,30.2,6.4,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,11583.936000000002,4020.0,3793.73904,1316.55,12,8,3,27,0,0,0,958,794,1500,0.08034017261280073
San040,San Jose,Banlik,Tag-araw,2023,2023-01-01,2023-04-22,NSIC Rc354,3.1,260.40000000000003,224.62148403046322,60,3978.17,19.65,78171.04,111,94.43,31.6,7.5,Wala,Wala,10624.320000000002,3960.0,3479.4648,1296.8999999999999,1,1,4,22,0,0,0,930,794,1501,0.13739829481388943
San041,San Jose,Malagkit na Lupa,Tag-araw,2023,2023-01-19,2023-05-14,NSIC Rc160,1.66,139.44,95.25101730302218,60,3945.34,19.65,77525.96,115,52.49,32.5,7.3,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,5689.152000000001,3960.0,1863.19728,1296.8999999999999,1,19,5,14,0,0,0,958,794,1511,0.3169032035067257
San042,San Jose,Malagkit na Lupa,Tag-araw,2023,2023-01-09,2023-04-27,NSIC Rc354,0.54,45.36,39.60232293526185,60,3705.76,19.65,72818.24,108,213.13,31.0,8.1,Wala,Wala,1850.688,3720.0,606.10032,1218.3,1,9,4,27,0,0,0,930,794,1511,0.12693291588928898
San043,San Jose,Burak,Tag-araw,2023,2022-12-07,2023-03-22,NSIC Rc354,1.84,154.56,93.71224066527728,60,3989.93,19.65,78402.11,105,78.32,33.1,7.2,Wala,Wala,6306.048000000001,3960.0,2065.23072,1296.8999999999999,12,7,3,22,0,0,0,930,794,1548,0.393683743107678
San044,San Jose,Banlik,Tag-araw,2023,2022-12-01,2023-03-22,NSIC Rc438,4.14,347.76,238.20161289289405,60,4730.17,19.65,92947.93,111,72.06,33.3,7.4,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,14188.608000000002,4740.0,4646.76912,1552.35,12,1,3,22,0,0,0,913,794,1501,0.3150402205748388
San045,San Jose,Banlik,Tag-araw,2023,2022-12-18,2023-04-16,NSIC Rc438,2.16,181.44,175.7823236367257,60,4423.85,19.65,86928.74,119,64.07,35.7,6.0,Matinding Init; Mababang Ani,Regular na pagpapatubig; Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,7402.752,4440.0,2424.40128,1454.1,12,18,4,16,0,0,0,913,794,1501,0.031182078721749933
San046,San Jose,Malagkit na Lupa,Tag-araw,2023,2022-12-20,2023-04-08,NSIC Rc354,0.84,70.56,58.0820694671638,60,4761.35,19.65,93560.53,109,117.24,30.8,7.6,Wala,Wala,2878.848,4740.0,942.82272,1552.35,12,20,4,8,0,0,0,930,794,1511,0.17684141911615942
San047,San Jose,Malagkit na Lupa,Tag-araw,2023,2023-01-19,2023-05-19,NSIC Rc438,4.11,345.24,292.1570675757541,60,3812.69,19.65,74919.45,120,70.57,31.0,7.1,Wala,Wala,14790.081600000001,3840.0,4843.751724000001,1257.6,1,19,5,19,0,0,0,913,794,1511,0.1537566111234095
San048,San Jose,Banlik,Tag-araw,2023,2023-01-09,2023-04-29,NSIC Rc354,2.23,187.32,181.68143982738758,60,3845.03,19.65,75554.78,110,168.64,29.5,9.2,Wala,Wala,8991.36,3840.0,2944.6703999999995,1257.6,1,9,4,29,0,0,0,930,794,1501,0.030101218089965902
San049,San Jose,Malagkit na Lupa,Tag-araw,2023,2022-12-15,2023-03-25,NSIC Rc354,1.33,111.72,76.15358291134663,60,4061.53,19.65,79809.13,100,66.6,30.9,6.6,Wala,Wala,4558.176,4080.0,1492.8026399999999,1336.1999999999998,12,15,3,25,0,0,0,930,794,1511,0.318353178380356
San050,San Jose,Burak,Tag-araw,2023,2022-12-26,2023-04-06,NSIC Rc438,1.74,146.16,101.6394965912461,60,4792.08,19.65,94164.38,101,99.22,31.5,6.2,Wala,Wala,5963.3279999999995,4800.0,1952.9899199999998,1572.0,12,26,4,6,0,0,0,913,794,1548,0.30460114538008964
San051,San Jose,Buhanging Lupa,Tag-araw,2023,2023-01-20,2023-05-08,NSIC Rc238,3.75,315.0,305.20876469116905,60,3749.62,19.65,73680.01,108,25.44,31.2,6.6,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,12852.0,3720.0,4209.03,1218.3,1,20,5,8,0,0,0,947,794,1539,0.03108328669470138
San052,San Jose,Buhanging Lupa,Tag-araw,2023,2022-12-20,2023-04-03,NSIC Rc160,1.59,133.56,117.21137007826532,60,3787.19,19.65,74418.29,104,95.02,30.7,6.1,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,5449.2480000000005,3780.0,1784.62872,1237.9499999999998,12,20,4,3,0,0,0,958,794,1539,0.1224066331366778
San053,San Jose,Malagkit na Lupa,Tag-araw,2023,2023-01-18,2023-05-13,NSIC Rc354,3.36,282.24,263.21150927889437,60,3916.11,19.65,76951.5,115,134.34,33.8,7.8,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,11515.392,3900.0,3771.29088,1277.25,1,18,5,13,0,0,0,930,794,1511,0.06741953911956368
San054,San Jose,Banlik,Tag-araw,2023,2022-12-11,2023-03-30,NSIC Rc160,3.22,270.48,225.05222798030894,60,5073.5,19.65,99694.22,109,96.08,32.5,7.1,Wala,Wala,11035.584,5100.0,3614.1537599999997,1670.2499999999998,12,11,3,30,0,0,0,958,794,1501,0.1679524253907537
San055,San Jose,Buhanging Lupa,Tag-araw,2023,2023-01-09,2023-04-26,NSIC Rc160,0.76,63.84,44.118326058084506,60,5131.6,19.65,100836.01,107,-8.05,31.2,7.1,Wala,Wala,2604.672,5160.0,853.03008,1689.8999999999999,1,9,4,26,0,0,0,958,794,1539,0.30892346400243575
San056,San Jose,Malagkit na Lupa,Tag-araw,2023,2022-12-19,2023-04-14,NSIC Rc238,2.81,236.04,179.79120261852302,60,4164.16,19.65,81825.74,116,150.24,31.2,7.5,Wala,Wala,9630.431999999999,4140.0,3153.9664799999996,1355.85,12,19,4,14,0,0,0,947,794,1511,0.23830197162123773
San057,San Jose,Mabuhanging Burak,Tag-araw,2023,2022-12-15,2023-04-06,NSIC Rc238,2.87,241.08,132.25842955776176,60,3115.75,19.65,61224.42,112,63.14,36.6,6.6,Matinding Init; Mababang Ani,Regular na pagpapatubig; Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,9836.064,3120.0,3221.31096,1021.8,12,15,4,6,0,0,0,947,794,1500,0.45139194641711566
San058,San Jose,Malagkit na Lupa,Tag-araw,2023,2022-12-14,2023-03-26,NSIC Rc160,3.09,259.56,192.41700177780703,60,4466.52,19.65,87767.04,102,190.95,32.9,7.4,Wala,Wala,10590.048000000003,4440.0,3468.2407200000002,1454.1,12,14,3,26,0,0,0,958,794,1511,0.2586800671220256
San059,San Jose,Banlik,Tag-araw,2023,2022-12-25,2023-04-14,NSIC Rc354,4.34,364.56,309.8027078901574,60,4370.32,19.65,85876.75,110,156.95,27.5,8.9,Wala,Wala,17498.88,4380.0,5730.8832,1434.4499999999998,12,25,4,14,0,0,0,930,794,1501,0.15020104265372658
San060,San Jose,Burak,Tag-araw,2023,2023-01-22,2023-05-11,NSIC Rc438,3.67,308.28,213.3157815836141,60,3770.2,19.65,74084.49,109,60.62,31.1,6.8,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,12577.823999999999,3780.0,4119.237359999999,1237.9499999999998,1,22,5,11,0,0,0,913,794,1548,0.3080453432476511
San061,San Jose,Malagkit na Lupa,Tag-araw,2023,2023-01-18,2023-05-09,NSIC Rc238,3.77,316.68,301.61813066185647,60,5167.65,19.65,101544.3,111,88.2,31.0,7.7,Wala,Wala,12920.544000000002,5160.0,4231.478160000001,1689.8999999999999,1,18,5,9,0,0,0,947,794,1511,0.0475617953080192
San062,San Jose,Malagkit na Lupa,Tag-araw,2023,2023-01-11,2023-04-22,NSIC Rc160,4.98,418.32000000000005,359.2808484249821,60,3296.56,19.65,64777.36,101,-27.5,32.8,5.8,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,17067.456000000006,3300.0,5589.591840000001,1080.75,1,11,4,22,0,0,0,958,794,1511,0.14113394428910397
San063,San Jose,Burak,Tag-araw,2023,2022-12-28,2023-04-25,NSIC Rc438,1.96,164.64,85.59239455225273,60,3217.51,19.65,63224.02,118,127.18,35.2,6.7,Matinding Init; Mababang Ani,Regular na pagpapatubig; Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,6717.312,3240.0,2199.9196799999995,1061.1,12,28,4,25,0,0,0,913,794,1548,0.4801239397943833
San064,San Jose,Buhanging Lupa,Tag-araw,2023,2022-12-02,2023-03-22,NSIC Rc438,2.53,212.51999999999998,152.27608566731993,60,4550.9,19.65,89425.18,110,60.58,30.3,8.1,Wala,Wala,8670.815999999999,4560.0,2839.69224,1493.3999999999999,12,2,3,22,0,0,0,913,794,1539,0.28347409341558466
San065,San Jose,Malagkit na Lupa,Tag-araw,2023,2022-12-21,2023-04-17,NSIC Rc438,3.04,255.36,204.48201147002112,60,4330.48,19.65,85093.86,117,-34.0,31.4,7.0,Wala,Wala,10418.688,4320.0,3412.12032,1414.8,12,21,4,17,0,0,0,913,794,1511,0.19924024330348883
San066,San Jose,Malagkit na Lupa,Tag-araw,2023,2022-12-26,2023-04-14,NSIC Rc160,4.22,354.47999999999996,270.7981933815898,60,3508.57,19.65,68943.36,109,145.06,30.8,7.6,Wala,Wala,14462.784,3480.0,4736.56176,1139.6999999999998,12,26,4,14,0,0,0,958,794,1511,0.23606919041528493
San067,San Jose,Banlik,Tag-araw,2023,2022-12-08,2023-03-25,NSIC Rc438,3.53,296.52,220.64623224954184,60,4882.69,19.65,95944.91,107,207.17,31.5,8.1,Wala,Wala,12098.016,4860.0,3962.1002399999998,1591.6499999999999,12,8,3,25,0,0,0,913,794,1501,0.25588077617178656
San068,San Jose,Mabuhanging Burak,Tag-araw,2023,2022-12-05,2023-03-30,NSIC Rc160,3.35,281.40000000000003,236.85220725616722,60,4688.82,19.65,92135.38,115,107.35,29.3,8.6,Wala,Wala,13507.200000000003,4680.0,4423.608,1532.6999999999998,12,5,3,30,0,0,0,958,794,1500,0.15830772119343572
San069,San Jose,Burak,Tag-araw,2023,2022-12-25,2023-04-05,NSIC Rc238,4.54,381.36,344.7332459477126,60,4480.91,19.65,88049.86,101,114.36,28.0,7.5,Wala,Wala,18305.280000000002,4500.0,5994.9792,1473.75,12,25,4,5,0,0,0,947,794,1548,0.09604246395082702
San070,San Jose,Burak,Tag-araw,2023,2022-12-13,2023-03-26,NSIC Rc160,4.37,367.08,296.1940052400729,60,3145.24,19.65,61803.93,103,134.68,33.4,6.7,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,14976.864,3120.0,4904.92296,1021.8,12,13,3,26,0,0,0,958,794,1548,0.19310775514854273
San071,San Jose,Mabuhanging Burak,Tag-araw,2023,2023-01-26,2023-05-07,NSIC Rc354,1.01,84.84,69.19846871970346,60,4765.1,19.65,93634.19,101,167.96,30.0,7.5,Wala,Wala,4072.32,4740.0,1333.6848,1552.35,1,26,5,7,0,0,0,930,794,1500,0.1843650551661544
San072,San Jose,Burak,Tag-araw,2023,2022-12-17,2023-04-09,NSIC Rc238,1.98,166.32,99.77787748542828,60,3431.27,19.65,67424.53,113,108.03,33.1,8.2,Wala,Wala,6785.856,3420.0,2222.36784,1120.05,12,17,4,9,0,0,0,947,794,1548,0.40008491170377414
San073,San Jose,Burak,Tag-araw,2023,2023-01-23,2023-05-18,NSIC Rc238,4.96,416.64,284.49637815922716,60,4089.74,19.65,80363.32,115,122.11,30.3,8.2,Wala,Wala,16998.912,4080.0,5567.14368,1336.1999999999998,1,23,5,18,0,0,0,947,794,1548,0.3171649909772773
San074,San Jose,Malagkit na Lupa,Tag-araw,2023,2022-12-12,2023-04-03,NSIC Rc238,4.14,347.76,296.97279782715157,60,3480.44,19.65,68390.58,112,-19.6,32.7,7.6,Wala,Wala,14188.608000000002,3480.0,4646.76912,1139.6999999999998,12,12,4,3,0,0,0,947,794,1511,0.14604095402820458
San075,San Jose,Buhanging Lupa,Tag-araw,2023,2023-01-04,2023-04-18,NSIC Rc160,2.28,191.51999999999998,133.79492016614125,60,4633.5,19.65,91048.25,104,92.38,30.9,6.4,Wala,Wala,7814.015999999998,4620.0,2559.090239999999,1513.05,1,4,4,18,0,0,0,958,794,1539,0.30140496989274607
Gap000,Gapan,Burak,Tag-araw,2023,2022-12-19,2023-04-11,NSIC Rc354,4.61,387.24,259.65773611363363,60,4401.23,19.65,86484.12,113,138.2,31.9,8.4,Wala,Wala,15799.392000000003,4380.0,5174.300880000001,1434.4499999999998,12,19,4,11,0,0,0,930,745,1548,0.3294656127630575
Gap001,Gapan,Mabuhanging Burak,Tag-araw,2023,2022-12-15,2023-04-03,NSIC Rc238,4.26,357.84,293.1549752335018,60,4449.36,19.65,87429.91,109,34.04,28.1,7.5,Wala,Wala,17176.32,4440.0,5625.2447999999995,1454.1,12,15,4,3,0,0,0,947,745,1500,0.18076521564525538
Gap002,Gapan,Buhanging Lupa,Tag-araw,2023,2023-01-20,2023-05-03,NSIC Rc438,4.16,349.44,241.31319858234517,60,3869.24,19.65,76030.55,103,43.55,36.8,5.5,Matinding Init; Mababang Ani,Regular na pagpapatubig; Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,14257.152,3840.0,4669.21728,1257.6,1,20,5,3,0,0,0,913,745,1539,0.30942880442323384
Gap003,Gapan,Mabuhanging Burak,Tag-araw,2023,2022-12-21,2023-04-05,NSIC Rc238,0.98,82.32,53.92519769023496,60,4374.17,19.65,85952.4,105,136.14,32.4,7.3,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,3358.656,4380.0,1099.9598399999998,1434.4499999999998,12,21,4,5,0,0,0,947,745,1500,0.3449320008474858
Gap004,Gapan,Malagkit na Lupa,Tag-araw,2023,2022-12-11,2023-03-30,NSIC Rc354,4.92,413.28,344.25404744656936,60,4776.19,19.65,93852.04,109,90.92,31.5,6.8,Wala,Wala,16861.824,4800.0,5522.247359999999,1572.0,12,11,3,30,0,0,0,930,745,1511,0.16701982325162262
Gap005,Gapan,Burak,Tag-araw,2023,2022-12-23,2023-04-05,NSIC Rc238,4.48,376.32000000000005,244.85363351674292,60,3059.68,19.65,60122.76,103,158.36,31.0,6.5,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,15353.856000000002,3060.0,5028.38784,1002.15,12,23,4,5,0,0,0,947,745,1548,0.3493472748811041
Gap006,Gapan,Banlik,Tag-araw,2023,2023-01-09,2023-04-30,NSIC Rc238,4.24,356.16,339.0103016036861,60,3773.91,19.65,74157.3,111,128.85,31.3,8.3,Wala,Wala,14531.328000000003,3780.0,4759.00992,1237.9499999999998,1,9,4,30,0,0,0,947,745,1501,0.0481516689024987
Gap007,Gapan,Banlik,Tag-araw,2023,2022-12-23,2023-04-13,NSIC Rc438,4.46,374.64,334.79704865690644,60,5026.34,19.65,98767.57,111,197.01,33.5,8.2,Wala,Wala,15285.311999999998,5040.0,5005.9396799999995,1650.6,12,23,4,13,0,0,0,913,745,1501,0.1063499662158167
Gap008,Gapan,Mabuhanging Burak,Tag-araw,2023,2023-01-11,2023-05-10,NSIC Rc160,3.6,302.40000000000003,226.26427608802305,60,3717.75,19.65,73053.82,119,162.28,30.8,7.5,Wala,Wala,12337.920000000002,3720.0,4040.6688000000004,1218.3,1,11,5,10,0,0,0,958,745,1500,0.2517715737829926
Gap009,Gapan,Buhanging Lupa,Tag-araw,2023,2023-01-20,2023-05-08,NSIC Rc354,0.87,73.08,60.51167355177224,60,4974.52,19.65,97749.25,108,152.91,31.4,7.7,Wala,Wala,2981.6639999999998,4980.0,976.4949599999999,1630.9499999999998,1,20,5,8,0,0,0,930,745,1539,0.17198038380169348
Gap010,Gapan,Buhanging Lupa,Tag-araw,2023,2023-01-04,2023-04-22,NSIC Rc438,3.29,276.36,235.74386278501538,60,4070.31,19.65,79981.55,108,105.5,35.3,6.8,Matinding Init; Mababang Ani,Regular na pagpapatubig; Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,11275.488000000001,4080.0,3692.72232,1336.1999999999998,1,4,4,22,0,0,0,913,745,1539,0.14696821976763874
Gap011,Gapan,Buhanging Lupa,Tag-araw,2023,2023-01-26,2023-05-19,NSIC Rc438,2.06,173.04,117.76099778037678,60,3492.71,19.65,68631.84,113,47.86,32.4,7.3,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,7060.031999999999,3480.0,2312.1604799999996,1139.6999999999998,1,26,5,19,0,0,0,913,745,1539,0.31945794162981506
Gap012,Gapan,Malagkit na Lupa,Tag-araw,2023,2023-01-24,2023-05-11,NSIC Rc160,0.59,49.559999999999995,42.716119346269615,60,4670.03,19.65,91765.99,107,121.9,33.0,7.4,Wala,Wala,2022.0479999999995,4680.0,662.2207199999998,1532.6999999999998,1,24,5,11,0,0,0,958,745,1511,0.1380928299784177
Gap013,Gapan,Malagkit na Lupa,Tag-araw,2023,2022-12-13,2023-04-06,NSIC Rc238,0.68,57.120000000000005,28.633984869710908,60,3088.95,19.65,60697.81,114,77.46,36.2,6.5,Matinding Init; Mababang Ani,Regular na pagpapatubig; Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,2330.4960000000005,3060.0,763.2374400000001,1002.15,12,13,4,6,0,0,0,947,745,1511,0.4987047466787307
Gap014,Gapan,Burak,Tag-araw,2023,2023-01-28,2023-05-17,NSIC Rc238,3.73,313.32,299.63348730540156,60,3682.54,19.65,72361.91,109,35.25,34.9,7.2,Wala,Wala,12783.456,3660.0,4186.58184,1198.6499999999999,1,28,5,17,0,0,0,947,745,1548,0.04368221848141975
Gap015,Gapan,Banlik,Tag-araw,2023,2023-01-04,2023-05-01,NSIC Rc438,3.16,265.44,241.55022220483647,60,3247.78,19.65,63818.81,117,160.75,35.8,6.6,Matinding Init; Mababang Ani,Regular na pagpapatubig; Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,10829.952,3240.0,3546.80928,1061.1,1,4,5,1,0,0,0,913,745,1501,0.09000066981300306
Gap016,Gapan,Burak,Tag-araw,2023,2022-12-02,2023-03-19,NSIC Rc238,4.32,362.88,284.1297852356766,60,3736.28,19.65,73417.96,107,20.59,30.3,7.0,Wala,Wala,14805.504,3720.0,4848.80256,1218.3,12,2,3,19,0,0,0,947,745,1548,0.21701448072179072
Gap017,Gapan,Banlik,Tag-araw,2023,2023-01-26,2023-05-17,NSIC Rc238,2.67,224.28,191.7077808401172,60,3461.92,19.65,68026.83,111,174.6,28.2,8.8,Wala,Wala,10765.44,3480.0,3525.6816,1139.6999999999998,1,26,5,17,0,0,0,947,745,1501,0.14523015498431777
Gap018,Gapan,Buhanging Lupa,Tag-araw,2023,2023-01-04,2023-04-24,NSIC Rc160,3.48,292.32,280.05400430214576,60,5023.47,19.65,98711.18,110,19.68,31.0,7.6,Wala,Wala,11926.655999999999,5040.0,3905.9798399999995,1650.6,1,4,4,24,0,0,0,958,745,1539,0.04196085008844495
Gap019,Gapan,Mabuhanging Burak,Tag-araw,2023,2022-12-12,2023-04-05,NSIC Rc354,4.81,404.03999999999996,237.49391116320749,60,2801.94,19.65,55058.19,114,109.6,35.2,6.9,Matinding Init; Mababang Ani,Regular na pagpapatubig; Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,16484.832,2820.0,5398.782479999999,923.55,12,12,4,5,0,0,0,930,745,1500,0.4122019820730435
Gap020,Gapan,Malagkit na Lupa,Tag-araw,2023,2022-12-05,2023-04-03,NSIC Rc160,1.43,120.11999999999999,100.57748536887676,60,3933.93,19.65,77301.69,119,90.74,30.8,6.9,Wala,Wala,4900.896000000001,3960.0,1605.04344,1296.8999999999999,12,5,4,3,0,0,0,958,745,1511,0.16269159699569785
Gap021,Gapan,Malagkit na Lupa,Tag-araw,2023,2023-01-14,2023-05-06,NSIC Rc438,1.4,117.6,78.2997609231632,60,3501.84,19.65,68811.2,112,115.57,32.9,8.1,Wala,Wala,4798.08,3480.0,1571.3712,1139.6999999999998,1,14,5,6,0,0,0,913,745,1511,0.334185706435687
Gap022,Gapan,Banlik,Tag-araw,2023,2023-01-14,2023-05-05,NSIC Rc160,1.39,116.75999999999999,114.03447395706999,60,3933.35,19.65,77290.31,111,122.06,31.6,8.2,Wala,Wala,4763.808,3960.0,1560.1471199999999,1296.8999999999999,1,14,5,5,0,0,0,958,745,1501,0.023342977414611128
Gap023,Gapan,Burak,Tag-araw,2023,2023-01-16,2023-05-05,NSIC Rc438,2.66,223.44,170.56024607791122,60,3838.46,19.65,75425.7,109,2.25,30.2,6.5,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,9116.352,3840.0,2985.6052799999998,1257.6,1,16,5,5,0,0,0,913,745,1548,0.2366619849717543
Gap024,Gapan,Malagkit na Lupa,Tag-araw,2023,2023-01-28,2023-05-10,NSIC Rc438,1.7,142.79999999999998,138.49264474010243,60,3771.54,19.65,74110.79,102,171.01,32.4,6.6,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,5826.24,3780.0,1908.0936,1237.9499999999998,1,28,5,10,0,0,0,913,745,1511,0.030163552240178897
Gap025,Gapan,Malagkit na Lupa,Tag-araw,2023,2023-01-13,2023-05-09,NSIC Rc160,4.48,376.32000000000005,244.28201138748267,60,3824.7,19.65,75155.39,116,83.87,34.2,7.4,Wala,Wala,15353.856000000002,3840.0,5028.38784,1257.6,1,13,5,9,0,0,0,958,745,1511,0.35086625375350067
Gap026,Gapan,Burak,Tag-araw,2023,2023-01-04,2023-04-28,NSIC Rc438,4.29,360.36,299.8697566308825,60,4563.94,19.65,89681.47,114,43.49,31.5,7.3,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,14702.688,4560.0,4815.13032,1493.3999999999999,1,4,4,28,0,0,0,913,745,1548,0.16786059320989433
Gap027,Gapan,Banlik,Tag-araw,2023,2023-01-21,2023-05-07,NSIC Rc238,1.22,102.48,81.45350325273687,60,4230.82,19.65,83135.56,106,106.89,31.1,7.4,Wala,Wala,4181.184,4260.0,1369.3377600000001,1395.1499999999999,1,21,5,7,0,0,0,947,745,1501,0.2051765880880477
Gap028,Gapan,Mabuhanging Burak,Tag-araw,2023,2022-12-02,2023-03-19,NSIC Rc238,4.97,417.47999999999996,358.7156641985841,60,3213.75,19.65,63150.23,107,105.04,31.6,7.0,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,17033.183999999997,3240.0,5578.367759999999,1061.1,12,2,3,19,0,0,0,947,745,1500,0.1407596431000669
Gap029,Gapan,Burak,Tag-araw,2023,2022-12-09,2023-04-01,NSIC Rc438,1.76,147.84,90.0673659091043,60,4603.35,19.65,90455.81,113,30.03,32.4,7.6,Wala,Wala,6031.872,4620.0,1975.43808,1513.05,12,9,4,1,0,0,0,913,745,1548,0.3907780985585478
Gap030,Gapan,Buhanging Lupa,Tag-araw,2023,2022-12-15,2023-04-11,NSIC Rc238,2.41,202.44,191.63852222071878,60,3619.79,19.65,71128.93,117,33.58,32.3,6.6,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,8259.552,3600.0,2705.00328,1179.0,12,15,4,11,0,0,0,947,745,1539,0.053356440324447876
